subject_id,condition,task,freq,emg_coh_arearate,emg_coh_med,emg_hp_coh_arearate,emg_hp_coh_med
P17,75g,90,2,3.841056825,0.932000953,3.955022017,0.934908712
P17,75g,90,3,3.434472636,0.924606906,3.74334242,0.924717095
P17,75g,90,4,2.491193122,0.909209325,2.82428182,0.914490035
P17,75g,90,1,3.91314215,0.940902298,4.179698783,0.935333866
P17,75g,90,2,3.961832061,0.932632704,3.643903445,0.923405198
P17,75g,90,3,3.461109965,0.927926697,3.731483392,0.922085532
P17,75g,90,4,2.576232721,0.916021709,2.832576852,0.915359976
P18,0g,0,1,0.251269036,0.977397377,0,
P18,0g,0,2,2.230964467,0.970766642,1.631979695,0.974122531
P18,0g,0,3,1.573604061,0.955822093,2.545685279,0.954435186
P18,0g,0,4,1.878172589,0.938015443,2.573604061,0.944580691
P18,0g,0,1,3.228879892,0.943524087,3.63022942,0.950048276
P18,0g,0,2,3.321727395,0.940518135,3.695006748,0.936414336
P18,0g,0,3,3.386504723,0.936388572,3.445074224,0.928052841
P18,0g,0,4,2.735222672,0.920638846,2.604588394,0.91335074
P18,0g,12,1,3.075034868,0.936269268,3.819246862,0.944038901
P18,0g,12,2,2.650488145,0.927165288,3.468898187,0.940383626
P18,0g,12,3,3.305718271,0.939507469,3.854393305,0.938449332
P18,0g,12,4,2.665829847,0.916667836,2.560111576,0.912444981
P18,0g,12,1,3.610734616,0.944468579,3.441040933,0.943901974
P18,0g,12,2,3.200054215,0.938305676,3.964489021,0.935388243
P18,0g,12,3,3.281919219,0.931877933,3.399024126,0.929333687
P18,0g,12,4,2.621035511,0.923166116,2.348603958,0.908481886
P18,0g,12,1,2.762656505,0.939429471,3.562602069,0.947644554
P18,0g,12,2,3.20876429,0.931183927,3.037016875,0.934296671
P18,0g,12,3,3.164398476,0.935210049,3.016603157,0.922126138
P18,0g,12,4,2.341589548,0.914737064,2.467338051,0.909623212
P18,0g,180,1,3.554757114,0.953201519,3.271917218,0.941020706
P18,0g,180,2,3.346363898,0.933851731,2.717160103,0.929752596
P18,0g,180,3,3.346651337,0.930238569,3.398390342,0.930524528
P18,0g,180,4,2.471974705,0.914251807,2.578039667,0.910937413
P18,0g,180,1,3.006272157,0.942928426,2.590946278,0.935774109
P18,0g,180,2,3.413416962,0.935937996,3.448050177,0.932817468
P18,0g,180,3,3.142623398,0.927409981,3.264248705,0.925603022
P18,0g,180,4,2.736023998,0.924789079,2.601581674,0.913167511
P18,0g,90,1,3.517298188,0.951172518,3.337177375,0.948386901
P18,0g,90,2,3.170785283,0.932210053,3.286381109,0.933420961
P18,0g,90,3,3.052718287,0.926236418,3.057386052,0.927386933
P18,0g,90,4,2.656507414,0.919043069,2.583196046,0.911765563
P18,0g,90,1,3.441020191,0.944572015,3.599628055,0.943959286
P18,0g,90,2,2.896652497,0.931287799,3.017268863,0.933676589
P18,0g,90,3,3.098034006,0.927947529,3.160201913,0.925592255
P18,0g,90,4,2.423219979,0.913795444,2.511158342,0.90854935
P18,0g,90,1,3.773632742,0.95385068,3.147048171,0.950576436
P18,0g,90,2,2.672944585,0.936184217,3.331401666,0.945153196
P18,0g,90,3,3.089098153,0.931383962,3.027888446,0.922607207
P18,0g,90,4,2.497645781,0.921065622,2.591452372,0.920092511
P18,25g,0,1,2.749674902,0.938082153,4.270047681,0.948828971
P18,25g,0,2,3.725184222,0.938204597,3.446467274,0.936609117
P18,25g,0,3,3.330732553,0.931332052,3.422410056,0.929546655
P18,25g,0,4,2.544429996,0.91466502,2.823797139,0.920129476
P18,25g,0,1,3.156702899,0.938069795,3.787817029,0.949729125
P18,25g,0,2,3.239130435,0.928955577,3.389945652,0.932250993
P18,25g,0,3,3.332427536,0.928246624,3.27807971,0.921921907
P18,25g,0,4,2.563858696,0.918833446,2.565896739,0.91106144
P18,25g,12,1,3.943241539,0.94425288,3.769812907,0.945616321
P18,25g,12,2,2.983182678,0.935167865,3.370401514,0.925275241
P18,25g,12,3,3.552028589,0.929831463,3.216523019,0.925334191
P18,25g,12,4,2.522808493,0.918733563,2.778431785,0.910344732
P18,25g,12,1,4.062370921,0.942236926,3.735026848,0.941672327
P18,25g,12,2,3.004956629,0.931655003,3.53283767,0.934036029
P18,25g,12,3,3.35377943,0.928311002,3.321974391,0.921183426
P18,25g,12,4,2.631557208,0.917581622,2.667286245,0.912200577
P18,25g,12,1,3.464609053,0.93847812,3.233333333,0.934596801
P18,25g,12,2,3.334567901,0.932179089,3.716872428,0.930950297
P18,25g,12,3,3.481687243,0.932006075,3.625514403,0.928913678
P18,25g,12,4,2.734567901,0.916767738,2.595061728,0.911515881
P18,25g,180,1,3.575020442,0.948389484,4.39574816,0.944023812
P18,25g,180,2,3.379803761,0.937560236,3.719133279,0.93947421
P18,25g,180,3,3.435813573,0.929988921,3.537816844,0.929200559
P18,25g,180,4,2.598528209,0.921370594,2.597301717,0.913107041
P18,25g,180,1,3.357601239,0.93854459,2.805930516,0.936788435
P18,25g,180,2,3.142288117,0.932652093,2.923876964,0.931861736
P18,25g,180,3,3.329718964,0.930132329,3.550121708,0.928294594
P18,25g,180,4,2.634874972,0.914863456,2.806373091,0.917099541
P18,25g,90,1,3.264997842,0.933612769,3.784635304,0.949789811
P18,25g,90,2,3.153862754,0.929669013,3.755502805,0.941334694
P18,25g,90,3,3.175658179,0.926396843,3.720112214,0.927314485
P18,25g,90,4,2.578549849,0.914893084,2.557617609,0.911375139
P18,25g,90,1,2.431690299,0.936361702,3.907269863,0.945092439
P18,25g,90,2,3.378347963,0.933666788,3.698852127,0.936321608
P18,25g,90,3,3.311051092,0.931767051,3.303398605,0.924102054
P18,25g,90,4,2.63763223,0.92259756,2.679945982,0.914564062
P18,25g,90,1,3.405508475,0.949235793,4.020550847,0.941139102
P18,25g,90,2,3.393008475,0.935103499,3.156355932,0.925389967
P18,25g,90,3,3.117372881,0.92766394,3.557415254,0.927689584
P18,25g,90,4,2.616525424,0.917123574,2.60529661,0.911502931
P18,50g,0,1,4.282183145,0.943418444,3.417883212,0.939827061
P18,50g,0,2,3.635534174,0.934082761,3.74867286,0.931980495
P18,50g,0,3,3.603682814,0.930279636,3.583775713,0.926574787
P18,50g,0,4,2.572826808,0.91042917,2.694094227,0.91517205
P18,50g,0,1,3.88534413,0.943428548,4.812145749,0.941217967
P18,50g,0,2,3.589473684,0.933409851,3.763562753,0.932306011
P18,50g,0,3,3.664129555,0.932087867,3.298299595,0.925521728
P18,50g,0,4,2.762105263,0.918895015,2.657327935,0.914882729
P18,50g,0,1,4.357291834,0.941036429,4.601476015,0.950336723
P18,50g,0,2,3.88320231,0.931448757,3.727097706,0.92978145
P18,50g,0,3,3.655061768,0.934351016,3.851756778,0.927714952
P18,50g,0,4,2.649927804,0.913450872,2.627787582,0.909388422
P18,50g,12,1,3.271906196,0.934376246,3.167960704,0.932595221
P18,50g,12,2,3.383140548,0.926737529,3.774837585,0.934252309
P18,50g,12,3,3.405640944,0.921562735,3.479638726,0.922556494
P18,50g,12,4,2.584059579,0.911060094,2.608936777,0.910948514
P18,50g,12,1,3.298514321,0.934532863,3.359319957,0.929659435
P18,50g,12,2,3.341093582,0.930220559,3.258232501,0.927422899
P18,50g,12,3,3.261602083,0.923877744,3.574666871,0.925220211
P18,50g,12,4,2.587838873,0.912296273,2.753867361,0.916404156
P18,50g,12,1,4.251635478,0.934002963,3.543435265,0.94211205
P18,50g,12,2,3.637608398,0.930997189,3.483797353,0.924596953
P18,50g,12,3,3.374410467,0.923513256,3.758405599,0.926765677
P18,50g,12,4,2.773162939,0.916736274,2.621938232,0.910048017
P18,50g,180,1,3.897274954,0.938172302,3.48882425,0.935476712
P18,50g,180,2,3.385639927,0.932694621,3.244794856,0.927105976
P18,50g,180,3,3.353337416,0.925983084,3.592467851,0.926201309
P18,50g,180,4,2.624770361,0.915237216,2.688456828,0.913386294
P18,50g,180,1,4.187293848,0.947462516,3.634877384,0.938525031
P18,50g,180,2,3.408002295,0.930436739,3.783593862,0.929182042
P18,50g,180,3,3.186433386,0.913538498,3.290262441,0.919787231
P18,50g,180,4,2.573784598,0.910827924,2.8258999,0.912960929
P18,50g,90,1,3.008373733,0.93890911,4.391361833,0.941989032
P18,50g,90,2,3.490230645,0.928949681,3.881886294,0.932756413
P18,50g,90,3,3.572351991,0.923933416,3.560011753,0.92177907
P18,50g,90,4,2.623182019,0.914143907,2.704568826,0.909641892
P18,50g,90,1,3.480380842,0.935322827,3.789959608,0.931571228
P18,50g,90,2,3.633583381,0.932851742,3.777553376,0.936192077
P18,50g,90,3,3.412867859,0.920740412,3.270773226,0.920116077
P18,50g,90,4,2.732400462,0.914440381,2.769763416,0.913356138
P18,50g,90,1,3.796028617,0.933136434,3.15783326,0.936104797
P18,50g,90,2,3.433347934,0.930010111,3.511169514,0.932050014
P18,50g,90,3,3.455102935,0.926424098,3.355088334,0.921930479
P18,50g,90,4,2.776463717,0.915865529,2.661264418,0.9101029
P18,75g,0,1,4.758454106,0.942696164,4.447805083,0.932838426
P18,75g,0,2,3.882692712,0.931791529,3.534551565,0.92638198
P18,75g,0,3,3.738395295,0.930715022,3.641566898,0.921933721
P18,75g,0,4,2.674753203,0.91172836,2.783973955,0.911700993
P18,75g,0,1,4.386091644,0.94348814,4.661455526,0.942198214
P18,75g,0,2,3.624366577,0.929394875,3.760431267,0.929142599
P18,75g,0,3,3.674932615,0.923793736,3.482695418,0.922323934
P18,75g,0,4,2.773369272,0.915637017,2.637628032,0.909128492
P18,75g,12,1,4.074932615,0.936582917,4.233315364,0.931190414
P18,75g,12,2,3.189541779,0.930211382,3.374447439,0.925441646
P18,75g,12,3,3.438167116,0.924249042,3.681185984,0.923729827
P18,75g,12,4,2.692722372,0.913692128,2.798382749,0.916576682
P18,75g,12,1,3.651380183,0.933377163,3.780600462,0.927101762
P18,75g,12,2,3.397668536,0.926046295,3.794017376,0.930005473
P18,75g,12,3,3.330583966,0.923437238,3.609919718,0.921137304
P18,75g,12,4,2.604860882,0.910981833,2.739909821,0.910418526
P18,75g,12,1,4.09413009,0.935967676,4.129243786,0.937817504
P18,75g,12,2,3.935589635,0.935442158,3.671496563,0.92336576
P18,75g,12,3,3.560338445,0.928598497,3.628450555,0.925425574
P18,75g,12,4,2.611316764,0.914298506,2.880169223,0.916633304
P18,75g,180,1,4.143169058,0.936064068,3.42566022,0.923070542
P18,75g,180,2,3.525265128,0.925483718,3.85007278,0.92609991
P18,75g,180,3,3.317217717,0.923656724,3.384175504,0.919126659
P18,75g,180,4,2.668746101,0.916718306,2.613537118,0.909265989
P18,75g,180,1,3.913173333,0.937931184,2.943893333,0.926331384
P18,75g,180,2,3.39936,0.92747992,3.692373333,0.926608066
P18,75g,180,3,3.559893333,0.922373347,3.707946667,0.924402641
P18,75g,180,4,2.65024,0.910327141,2.7456,0.910022571
P18,75g,90,1,4.066840187,0.936527583,4.153045289,0.934014342
P18,75g,90,2,3.752732952,0.930679598,3.853097345,0.928214909
P18,75g,90,3,3.503279542,0.924479832,3.622280062,0.922460945
P18,75g,90,4,2.710671525,0.913899273,2.671733472,0.908764107
P18,75g,90,1,3.936674355,0.939615952,4.641853638,0.935816048
P18,75g,90,2,3.544873139,0.929831671,3.908576221,0.929866846
P18,75g,90,3,3.433529042,0.919896299,3.701300063,0.921658619
P18,75g,90,4,2.821136507,0.917736709,2.799958062,0.914310752
P18,75g,90,1,3.008871467,0.928125579,3.705591087,0.933688428
P18,75g,90,2,3.373220549,0.928386193,3.939137611,0.930097348
P18,75g,90,3,3.677532494,0.928651329,3.713018362,0.922670629
P18,75g,90,4,2.849185063,0.916216596,2.75634413,0.912862685
P19,0g,0,1,2.972885733,0.960529043,1.532601679,0.945814315
P19,0g,0,2,2.785022595,0.94440093,2.717236927,0.935231506
P19,0g,0,3,2.693350549,0.932502229,3.19302776,0.93625288
P19,0g,0,4,2.296320207,0.923883488,1.983214977,0.907379582
P19,0g,0,1,3.914707055,0.964151459,2.828218414,0.949100313
P19,0g,0,2,3.044240733,0.93616575,3.191709845,0.942709919
P19,0g,0,3,3.40972499,0.933857963,3.533678756,0.939163449
P19,0g,0,4,2.607014747,0.918531895,2.522917497,0.915178637
P19,0g,0,1,2.973333333,0.945854669,3.218055556,0.940658398
P19,0g,0,2,2.866388889,0.930483479,3.445277778,0.945259042
P19,0g,0,3,3.482222222,0.929945694,3.221944444,0.927168946
P19,0g,0,4,2.645555556,0.916641592,2.616944444,0.91026007
P19,0g,12,1,2.966077124,0.941033515,2.612931284,0.939383769
P19,0g,12,2,3.164395477,0.940467898,3.35633517,0.93523271
P19,0g,12,3,3.294868078,0.932051426,3.185271093,0.924569581
P19,0g,12,4,2.851261235,0.92071857,2.603653233,0.916196406
P19,0g,12,1,3.238175109,0.957018572,2.558537404,0.950980064
P19,0g,12,2,3.240523314,0.93756753,3.872525998,0.938240386
P19,0g,12,3,3.346528011,0.924239149,3.426031533,0.934709069
P19,0g,12,4,2.718550822,0.913007402,2.613552499,0.914931088
P19,0g,12,1,2.983657368,0.944448362,3.340659341,0.949044321
P19,0g,12,2,3.047619048,0.930472237,3.118343195,0.942761694
P19,0g,12,3,3.313327698,0.932117484,3.58382643,0.934966767
P19,0g,12,4,2.506903353,0.914965375,2.544096929,0.914374958
P19,0g,180,1,2.827072758,0.951707172,3.81928934,0.950532708
P19,0g,180,2,2.67749577,0.932249896,2.874788494,0.937069699
P19,0g,180,3,3.160744501,0.931537216,3.44534687,0.932178344
P19,0g,180,4,2.653130288,0.918953176,2.784771574,0.922974005
P19,0g,180,1,2.869729573,0.945478544,3.448967723,0.944360155
P19,0g,180,2,3.059901134,0.932861041,3.320151207,0.942542075
P19,0g,180,3,2.873800523,0.923187191,3.521372492,0.933693933
P19,0g,180,4,2.494620529,0.912501487,2.722012213,0.918653342
P19,0g,90,1,2.76371553,0.94046503,3.214223512,0.947491371
P19,0g,90,2,3.042960813,0.935910242,2.911756168,0.9284336
P19,0g,90,3,3.01161103,0.92345305,3.621190131,0.936354362
P19,0g,90,4,2.761393324,0.916083705,2.534687954,0.914217196
P19,0g,90,1,3.035415505,0.947746315,3.610987172,0.941281508
P19,0g,90,2,3.48633575,0.935964546,3.591466815,0.936363297
P19,0g,90,3,3.197434467,0.930316161,3.718627998,0.928756996
P19,0g,90,4,2.621026213,0.919559301,2.631065254,0.916876052
P19,0g,90,1,3.384778013,0.949092756,3.276955603,0.950643888
P19,0g,90,2,2.940199336,0.933368582,3.314708547,0.933320367
P19,0g,90,3,2.916339474,0.924479602,3.308064029,0.926834816
P19,0g,90,4,2.655693144,0.914778833,2.580187255,0.915331695
P19,25g,0,1,4.28810611,0.955485828,4.367471189,0.944052394
P19,25g,0,2,3.270058708,0.934827829,3.789084584,0.935686802
P19,25g,0,3,3.306588389,0.926330943,3.052402696,0.922979855
P19,25g,0,4,2.684279191,0.918058668,2.865622962,0.920285553
P19,25g,0,1,4.442619312,0.948666114,4.026415094,0.943640277
P19,25g,0,2,3.333629301,0.934861681,3.536514983,0.9377993
P19,25g,0,3,3.087236404,0.924121613,3.571143174,0.924285806
P19,25g,0,4,2.65327414,0.912747159,2.666592675,0.914798213
P19,25g,0,1,3.272646536,0.939315422,3.913854352,0.946677851
P19,25g,0,2,3.740452931,0.931717073,3.106127886,0.925151047
P19,25g,0,3,3.838587922,0.931241686,3.382548845,0.918628223
P19,25g,0,4,2.628552398,0.917310971,2.47491119,0.910834614
P19,25g,12,1,3.722309593,0.947624059,4.316333408,0.945853429
P19,25g,12,2,3.470680746,0.934453461,3.462368007,0.935213853
P19,25g,12,3,3.42462368,0.929916579,3.430465064,0.930605582
P19,25g,12,4,2.694450685,0.915862649,2.546618737,0.910597888
P19,25g,12,1,3.717352415,0.948463625,4.380366726,0.951299471
P19,25g,12,2,3.714669052,0.938907074,3.657423971,0.932037024
P19,25g,12,3,3.303443649,0.926992978,3.684481216,0.927869883
P19,25g,12,4,2.492844365,0.912493774,2.550536673,0.916275836
P19,25g,12,1,4.013163766,0.949534197,3.847166444,0.946743254
P19,25g,12,2,3.602186524,0.932374253,3.291164659,0.930333735
P19,25g,12,3,3.075412762,0.919938842,3.445560018,0.926224439
P19,25g,12,4,2.608879964,0.912550136,2.529451138,0.912249377
P19,25g,180,1,2.981205592,0.941305671,3.393994958,0.940996589
P19,25g,180,2,3.078615631,0.934697874,3.438459775,0.937360209
P19,25g,180,3,3.183360073,0.927632057,3.269080908,0.922982556
P19,25g,180,4,2.660325464,0.919580407,2.788677515,0.918642902
P19,25g,180,1,4.005961935,0.946969223,2.643201101,0.933416516
P19,25g,180,2,3.872735611,0.940974641,3.297638156,0.925782497
P19,25g,180,3,3.361843614,0.928775874,3.488420087,0.930351089
P19,25g,180,4,2.801650997,0.923305196,2.5638615,0.909941801
P19,25g,90,1,3.551052396,0.942897894,3.57635468,0.940675155
P19,25g,90,2,3.275414241,0.934015184,3.576578594,0.934957906
P19,25g,90,3,3.45096283,0.924541918,3.436184505,0.929571812
P19,25g,90,4,2.63770712,0.910935849,2.652933274,0.912456917
P19,25g,90,1,3.744060475,0.954064386,3.863714903,0.942877617
P19,25g,90,2,3.338444924,0.927368319,3.429157667,0.930577945
P19,25g,90,3,3.478617711,0.926366518,3.776457883,0.931933136
P19,25g,90,4,2.599784017,0.915616051,2.650971922,0.915295831
P19,25g,90,1,2.74478158,0.936296283,3.244889176,0.936998354
P19,25g,90,2,3.709920379,0.937676933,3.265332473,0.923787612
P19,25g,90,3,3.356143749,0.923724759,3.395308801,0.928850733
P19,25g,90,4,2.692920164,0.917549738,2.8459221,0.918559914
P19,50g,0,1,3.677743902,0.939173591,3.675304878,0.934493621
P19,50g,0,2,3.616920732,0.932553851,3.768140244,0.932600707
P19,50g,0,3,3.553658537,0.924480707,3.694207317,0.923156934
P19,50g,0,4,2.793445122,0.918723513,2.76554878,0.911269398
P19,50g,0,1,3.848285923,0.932680962,4.236032093,0.938246085
P19,50g,0,2,3.594748359,0.933230807,3.753756382,0.935710828
P19,50g,0,3,3.637053246,0.928311793,3.718745441,0.925959463
P19,50g,0,4,2.808460977,0.914530991,2.734938001,0.912281494
P19,50g,12,1,4.134811789,0.942097757,4.379048731,0.940751138
P19,50g,12,2,3.619200467,0.928819921,3.309162533,0.921746542
P19,50g,12,3,3.303326525,0.92388071,3.589436825,0.924640708
P19,50g,12,4,2.72847972,0.915441599,2.737817333,0.910390126
P19,50g,12,1,4.446642686,0.94631333,4.326738609,0.939683265
P19,50g,12,2,3.398081535,0.927310804,3.481115108,0.928293091
P19,50g,12,3,3.412020384,0.922489448,3.623201439,0.92574026
P19,50g,12,4,2.565497602,0.91562158,2.647182254,0.908357253
P19,50g,12,1,3.357376538,0.933974646,4.318585449,0.946263361
P19,50g,12,2,3.487770681,0.935415301,4.091914628,0.932165839
P19,50g,12,3,3.688424988,0.926242462,3.572986446,0.924179208
P19,50g,12,4,2.707742639,0.917613467,2.721763515,0.915857257
P19,50g,180,1,4.019248257,0.941798823,4.402697787,0.939328239
P19,50g,180,2,3.716126099,0.929069259,3.619884814,0.929536772
P19,50g,180,3,3.381327675,0.927449707,3.420581995,0.924800345
P19,50g,180,4,2.671112458,0.915187943,2.820096999,0.915464467
P19,50g,180,1,3.807316351,0.936042948,3.937796209,0.937969748
P19,50g,180,2,3.402103081,0.927912517,4.049614929,0.931743635
P19,50g,180,3,3.453791469,0.92428328,3.597896919,0.923960779
P19,50g,180,4,2.801244076,0.915265557,2.954087678,0.917931295
P19,50g,90,1,3.630948905,0.944351672,3.551094891,0.938218939
P19,50g,90,2,3.584817518,0.934182786,3.764671533,0.926913996
P19,50g,90,3,3.45649635,0.927028454,3.517080292,0.924532295
P19,50g,90,4,2.803065693,0.914149236,2.768759124,0.912597516
P19,50g,90,1,4.187069345,0.941685591,3.725553438,0.937250487
P19,50g,90,2,3.585104823,0.933355372,3.86424278,0.929787065
P19,50g,90,3,3.409324146,0.920461596,3.691101012,0.921695968
P19,50g,90,4,2.704735376,0.91188501,2.642134584,0.907125254
P19,50g,90,1,4.001596517,0.943941486,3.50203193,0.936478038
P19,50g,90,2,3.585195936,0.930934183,3.571117562,0.926107341
P19,50g,90,3,3.426850508,0.927990896,3.7095791,0.92479664
P19,50g,90,4,2.830769231,0.916688491,2.659216255,0.913860598
P19,75g,0,1,4.257373486,0.93606416,4.11311187,0.934213506
P19,75g,0,2,4.030839284,0.931436621,3.81651661,0.927916196
P19,75g,0,3,3.721515057,0.925863308,3.717065094,0.924316125
P19,75g,0,4,2.814860809,0.914740835,2.894753182,0.91362241
P19,75g,0,1,4.649470483,0.937356818,4.492922303,0.938033889
P19,75g,0,2,3.777707875,0.933521987,3.757680612,0.93005602
P19,75g,0,3,3.673272518,0.924826159,3.559924505,0.920892924
P19,75g,0,4,2.803607004,0.912817225,2.811995386,0.913428971
P19,75g,12,1,4.103873066,0.934911094,3.770868237,0.932857351
P19,75g,12,2,3.797279984,0.9298729,3.847048389,0.928904278
P19,75g,12,3,3.500542032,0.927758057,3.673203903,0.924704654
P19,75g,12,4,2.863999212,0.914571753,2.776485661,0.909596677
P19,75g,12,1,4.243568465,0.939941883,4.737759336,0.941124173
P19,75g,12,2,3.668983402,0.928424235,3.927282158,0.930401009
P19,75g,12,3,3.341390041,0.918529118,3.635165975,0.925701538
P19,75g,12,4,2.732676349,0.911936879,2.854564315,0.914706811
P19,75g,12,1,4.220319635,0.933510555,3.968762972,0.928730001
P19,75g,12,2,3.910128684,0.926903685,3.99916978,0.932858704
P19,75g,12,3,3.646430054,0.925262817,3.692195932,0.921737176
P19,75g,12,4,2.934827729,0.916944875,2.870900789,0.913923897
P19,75g,180,1,4.758661072,0.941711333,4.491363326,0.937050249
P19,75g,180,2,3.969942422,0.927572961,3.830291793,0.927621228
P19,75g,180,3,3.589148043,0.927151222,3.617156241,0.920896022
P19,75g,180,4,2.706353079,0.91312732,2.748999707,0.907718946
P19,75g,180,1,4.071541346,0.93183926,4.491612394,0.941488224
P19,75g,180,2,3.806591672,0.925730524,3.878429051,0.927779482
P19,75g,180,3,3.484507598,0.925057435,3.629958555,0.922375388
P19,75g,180,4,2.764850997,0.914847772,2.88711269,0.91346403
P19,75g,90,1,4.118062852,0.935345846,4.191326774,0.938023901
P19,75g,90,2,3.832457732,0.927507773,3.872767217,0.928106344
P19,75g,90,3,3.548094374,0.924366444,3.664724424,0.923603652
P19,75g,90,4,2.894259242,0.916256569,2.8745821,0.914894609
P19,75g,90,1,4.124256951,0.932938211,4.063087248,0.930568592
P19,75g,90,2,3.767305849,0.926441646,3.96653883,0.928957999
P19,75g,90,3,3.54611697,0.925149414,3.444391179,0.917529308
P19,75g,90,4,2.823777565,0.914617342,2.870469799,0.915959049
P19,75g,90,1,4.042526994,0.933137964,4.835290775,0.93558467
P19,75g,90,2,3.841731389,0.927382537,4.01060807,0.9295033
P19,75g,90,3,3.693786702,0.925297076,3.626349687,0.922143338
P19,75g,90,4,2.922144346,0.91510112,2.793047926,0.909442717
P20,0g,0,1,2.801686537,0.951662122,4.125908694,0.945767587
P20,0g,0,2,2.578947368,0.928112587,3.778133178,0.941198525
P20,0g,0,3,3.380343123,0.929976492,3.705146845,0.935942557
P20,0g,0,4,2.619947659,0.918128782,2.710090142,0.921589613
P20,0g,0,1,0.168695652,0.976809925,0.885217391,0.983316815
P20,0g,0,2,0.445217391,0.960228301,2.16173913,0.964365915
P20,0g,0,3,2.606956522,0.949144835,1.859130435,0.940798965
P20,0g,0,4,2.092173913,0.93853299,1.812173913,0.937090332
P20,0g,0,1,2.68675368,0.941255959,4.657595112,0.957881154
P20,0g,0,2,3.302415996,0.938982875,3.550958067,0.934176494
P20,0g,0,3,3.113301861,0.925384454,3.524298806,0.926012826
P20,0g,0,4,2.445709525,0.918627047,2.68703138,0.916646912
P20,0g,12,1,2.075902115,0.955064392,2.083367897,0.954976115
P20,0g,12,2,2.698880133,0.933519593,3.057237661,0.942556433
P20,0g,12,3,3.696391539,0.938439324,3.420987142,0.930699902
P20,0g,12,4,2.171298217,0.920329477,2.576109498,0.919718988
P20,0g,12,1,1.896008051,0.948094928,2.811808118,0.943816282
P20,0g,12,2,3.647769205,0.946585982,3.50486414,0.945065711
P20,0g,12,3,3.035893995,0.929747302,3.332438779,0.935953238
P20,0g,12,4,2.398859443,0.914408553,2.705132506,0.915716892
P20,0g,12,1,3.152155537,0.94927355,3.244857706,0.940839518
P20,0g,12,2,3.096928712,0.937785014,3.494505495,0.935932264
P20,0g,12,3,3.220907298,0.931413404,3.390532544,0.927329261
P20,0g,12,4,2.344604114,0.912469631,2.667511975,0.92116432
P20,0g,180,1,3.192828146,0.943484181,3.637009472,0.952579117
P20,0g,180,2,2.626522327,0.93489654,2.621109608,0.929838378
P20,0g,180,3,3.165426252,0.926430102,3.402232747,0.924385234
P20,0g,180,4,2.357916103,0.919342221,2.695196211,0.921178627
P20,0g,180,1,2.589124746,0.940457651,2.980808375,0.947055397
P20,0g,180,2,3.281477174,0.927026125,2.981971503,0.938948975
P20,0g,180,3,3.135795289,0.924442221,3.446059901,0.937285643
P20,0g,180,4,2.442279732,0.915390705,2.682465833,0.914831505
P20,0g,90,1,2.407837446,0.939469519,3.05341074,0.935490933
P20,0g,90,2,3.573875181,0.934315715,3.411320755,0.945872987
P20,0g,90,3,3.099854862,0.926986835,3.662119013,0.932388315
P20,0g,90,4,2.408127721,0.922937012,2.729172714,0.919125171
P20,0g,90,1,3.383156721,0.947282208,2.866703848,0.939175944
P20,0g,90,2,3.138873397,0.922679761,2.979643056,0.927105667
P20,0g,90,3,3.189347462,0.929211505,3.442554378,0.932600801
P20,0g,90,4,2.694366983,0.919668134,2.603457892,0.919242593
P20,0g,90,1,2.434007853,0.948063767,3.053156146,0.947266268
P20,0g,90,2,3.172757475,0.940485034,3.279069767,0.944069956
P20,0g,90,3,3.020537602,0.924275307,3.172757475,0.932981034
P20,0g,90,4,2.653578979,0.923298986,2.770160072,0.917995693
P20,25g,0,1,3.827353773,0.949362116,4.088714938,0.954655949
P20,25g,0,2,3.405088063,0.935280032,4.003261579,0.943189749
P20,25g,0,3,3.507284192,0.930654652,3.514894542,0.934872811
P20,25g,0,4,2.61730811,0.916766824,2.62035225,0.915312393
P20,25g,0,1,3.395782464,0.95083548,4.498779134,0.944824613
P20,25g,0,2,3.463928968,0.934232167,3.442841287,0.936911662
P20,25g,0,3,3.370255272,0.930662233,3.226193119,0.924220434
P20,25g,0,4,2.710765816,0.917642536,2.664150943,0.918215594
P20,25g,0,1,3.429300777,0.946904738,3.317647059,0.934007407
P20,25g,0,2,3.392674806,0.935483954,3.892563818,0.93822444
P20,25g,0,3,3.58845727,0.929412429,3.293895671,0.921226723
P20,25g,0,4,2.540066593,0.911980871,2.589789123,0.915703741
P20,25g,12,1,4.025842697,0.947276594,3.471460674,0.94301249
P20,25g,12,2,2.978426966,0.926920208,3.308764045,0.932811978
P20,25g,12,3,3.496853933,0.93217257,3.723820225,0.933157008
P20,25g,12,4,2.53258427,0.914322205,2.69752809,0.913778399
P20,25g,12,1,4.024379333,0.94651321,3.575486468,0.9419048
P20,25g,12,2,3.749944084,0.942256394,3.859315589,0.949372592
P20,25g,12,3,3.468127936,0.929561877,3.42563185,0.923518504
P20,25g,12,4,2.71438157,0.917017818,2.629836726,0.915134467
P20,25g,12,1,4.024548092,0.942391532,3.619058246,0.939827308
P20,25g,12,2,3.335862531,0.931148865,3.091943763,0.933596598
P20,25g,12,3,3.341441642,0.923363434,3.412631109,0.929785171
P20,25g,12,4,2.726400357,0.918632745,2.633117608,0.914472843
P20,25g,180,1,3.479715792,0.941029856,3.928260371,0.941438991
P20,25g,180,2,3.418977768,0.933643281,3.838413935,0.930442356
P20,25g,180,3,3.381618153,0.929086016,3.27389411,0.923515705
